,FileName,Label,ClassName
0,OF_train/kiss/kiss_0049/kiss_0049_7.jpg,3,kiss
1,OF_train/kiss/kiss_0049/kiss_0049_15.jpg,3,kiss
2,OF_train/kiss/kiss_0049/kiss_0049_8.jpg,3,kiss
3,OF_train/kiss/kiss_0049/kiss_0049_11.jpg,3,kiss
4,OF_train/kiss/kiss_0049/kiss_0049_12.jpg,3,kiss
5,OF_train/kiss/kiss_0049/kiss_0049_6.jpg,3,kiss
6,OF_train/kiss/kiss_0049/kiss_0049_3.jpg,3,kiss
7,OF_train/kiss/kiss_0049/kiss_0049_1.jpg,3,kiss
8,OF_train/kiss/kiss_0049/kiss_0049_10.jpg,3,kiss
9,OF_train/kiss/kiss_0049/kiss_0049_5.jpg,3,kiss
10,OF_train/kiss/kiss_0049/kiss_0049_14.jpg,3,kiss
11,OF_train/kiss/kiss_0049/kiss_0049_0.jpg,3,kiss
12,OF_train/kiss/kiss_0049/kiss_0049_13.jpg,3,kiss
13,OF_train/kiss/kiss_0049/kiss_0049_9.jpg,3,kiss
14,OF_train/kiss/kiss_0049/kiss_0049_4.jpg,3,kiss
15,OF_train/kiss/kiss_0049/kiss_0049_2.jpg,3,kiss
