,FileName,Label,ClassName
0,OF_train/highFive/highFive_0016/highFive_0016_12.jpg,1,highFive
1,OF_train/highFive/highFive_0016/highFive_0016_14.jpg,1,highFive
2,OF_train/highFive/highFive_0016/highFive_0016_15.jpg,1,highFive
3,OF_train/highFive/highFive_0016/highFive_0016_1.jpg,1,highFive
4,OF_train/highFive/highFive_0016/highFive_0016_10.jpg,1,highFive
5,OF_train/highFive/highFive_0016/highFive_0016_11.jpg,1,highFive
6,OF_train/highFive/highFive_0016/highFive_0016_9.jpg,1,highFive
7,OF_train/highFive/highFive_0016/highFive_0016_5.jpg,1,highFive
8,OF_train/highFive/highFive_0016/highFive_0016_7.jpg,1,highFive
9,OF_train/highFive/highFive_0016/highFive_0016_6.jpg,1,highFive
10,OF_train/highFive/highFive_0016/highFive_0016_0.jpg,1,highFive
11,OF_train/highFive/highFive_0016/highFive_0016_3.jpg,1,highFive
12,OF_train/highFive/highFive_0016/highFive_0016_8.jpg,1,highFive
13,OF_train/highFive/highFive_0016/highFive_0016_13.jpg,1,highFive
14,OF_train/highFive/highFive_0016/highFive_0016_4.jpg,1,highFive
15,OF_train/highFive/highFive_0016/highFive_0016_2.jpg,1,highFive
