,FileName,Label,ClassName
0,OF_train/kiss/kiss_0003/kiss_0003_6.jpg,3,kiss
1,OF_train/kiss/kiss_0003/kiss_0003_14.jpg,3,kiss
2,OF_train/kiss/kiss_0003/kiss_0003_3.jpg,3,kiss
3,OF_train/kiss/kiss_0003/kiss_0003_11.jpg,3,kiss
4,OF_train/kiss/kiss_0003/kiss_0003_0.jpg,3,kiss
5,OF_train/kiss/kiss_0003/kiss_0003_4.jpg,3,kiss
6,OF_train/kiss/kiss_0003/kiss_0003_10.jpg,3,kiss
7,OF_train/kiss/kiss_0003/kiss_0003_13.jpg,3,kiss
8,OF_train/kiss/kiss_0003/kiss_0003_1.jpg,3,kiss
9,OF_train/kiss/kiss_0003/kiss_0003_12.jpg,3,kiss
10,OF_train/kiss/kiss_0003/kiss_0003_15.jpg,3,kiss
11,OF_train/kiss/kiss_0003/kiss_0003_2.jpg,3,kiss
12,OF_train/kiss/kiss_0003/kiss_0003_5.jpg,3,kiss
13,OF_train/kiss/kiss_0003/kiss_0003_7.jpg,3,kiss
14,OF_train/kiss/kiss_0003/kiss_0003_8.jpg,3,kiss
15,OF_train/kiss/kiss_0003/kiss_0003_9.jpg,3,kiss
