,FileName,Label,ClassName
0,OF_train/highFive/highFive_0019/highFive_0019_10.jpg,1,highFive
1,OF_train/highFive/highFive_0019/highFive_0019_15.jpg,1,highFive
2,OF_train/highFive/highFive_0019/highFive_0019_3.jpg,1,highFive
3,OF_train/highFive/highFive_0019/highFive_0019_4.jpg,1,highFive
4,OF_train/highFive/highFive_0019/highFive_0019_2.jpg,1,highFive
5,OF_train/highFive/highFive_0019/highFive_0019_11.jpg,1,highFive
6,OF_train/highFive/highFive_0019/highFive_0019_0.jpg,1,highFive
7,OF_train/highFive/highFive_0019/highFive_0019_14.jpg,1,highFive
8,OF_train/highFive/highFive_0019/highFive_0019_7.jpg,1,highFive
9,OF_train/highFive/highFive_0019/highFive_0019_5.jpg,1,highFive
10,OF_train/highFive/highFive_0019/highFive_0019_6.jpg,1,highFive
11,OF_train/highFive/highFive_0019/highFive_0019_1.jpg,1,highFive
12,OF_train/highFive/highFive_0019/highFive_0019_13.jpg,1,highFive
13,OF_train/highFive/highFive_0019/highFive_0019_8.jpg,1,highFive
14,OF_train/highFive/highFive_0019/highFive_0019_9.jpg,1,highFive
15,OF_train/highFive/highFive_0019/highFive_0019_12.jpg,1,highFive
