,FileName,Label,ClassName
0,OF_train/hug/hug_0024/hug_0024_8.jpg,2,hug
1,OF_train/hug/hug_0024/hug_0024_15.jpg,2,hug
2,OF_train/hug/hug_0024/hug_0024_13.jpg,2,hug
3,OF_train/hug/hug_0024/hug_0024_14.jpg,2,hug
4,OF_train/hug/hug_0024/hug_0024_12.jpg,2,hug
5,OF_train/hug/hug_0024/hug_0024_4.jpg,2,hug
6,OF_train/hug/hug_0024/hug_0024_2.jpg,2,hug
7,OF_train/hug/hug_0024/hug_0024_10.jpg,2,hug
8,OF_train/hug/hug_0024/hug_0024_3.jpg,2,hug
9,OF_train/hug/hug_0024/hug_0024_9.jpg,2,hug
10,OF_train/hug/hug_0024/hug_0024_1.jpg,2,hug
11,OF_train/hug/hug_0024/hug_0024_5.jpg,2,hug
12,OF_train/hug/hug_0024/hug_0024_0.jpg,2,hug
13,OF_train/hug/hug_0024/hug_0024_7.jpg,2,hug
14,OF_train/hug/hug_0024/hug_0024_6.jpg,2,hug
15,OF_train/hug/hug_0024/hug_0024_11.jpg,2,hug
