,FileName,Label,ClassName
0,OF_train/hug/hug_0022/hug_0022_6.jpg,2,hug
1,OF_train/hug/hug_0022/hug_0022_14.jpg,2,hug
2,OF_train/hug/hug_0022/hug_0022_2.jpg,2,hug
3,OF_train/hug/hug_0022/hug_0022_11.jpg,2,hug
4,OF_train/hug/hug_0022/hug_0022_12.jpg,2,hug
5,OF_train/hug/hug_0022/hug_0022_7.jpg,2,hug
6,OF_train/hug/hug_0022/hug_0022_3.jpg,2,hug
7,OF_train/hug/hug_0022/hug_0022_13.jpg,2,hug
8,OF_train/hug/hug_0022/hug_0022_0.jpg,2,hug
9,OF_train/hug/hug_0022/hug_0022_5.jpg,2,hug
10,OF_train/hug/hug_0022/hug_0022_4.jpg,2,hug
11,OF_train/hug/hug_0022/hug_0022_10.jpg,2,hug
12,OF_train/hug/hug_0022/hug_0022_9.jpg,2,hug
13,OF_train/hug/hug_0022/hug_0022_8.jpg,2,hug
14,OF_train/hug/hug_0022/hug_0022_15.jpg,2,hug
15,OF_train/hug/hug_0022/hug_0022_1.jpg,2,hug
