,FileName,Label,ClassName
0,OF_train/handShake/handShake_0035/handShake_0035_13.jpg,0,handShake
1,OF_train/handShake/handShake_0035/handShake_0035_7.jpg,0,handShake
2,OF_train/handShake/handShake_0035/handShake_0035_8.jpg,0,handShake
3,OF_train/handShake/handShake_0035/handShake_0035_10.jpg,0,handShake
4,OF_train/handShake/handShake_0035/handShake_0035_0.jpg,0,handShake
5,OF_train/handShake/handShake_0035/handShake_0035_5.jpg,0,handShake
6,OF_train/handShake/handShake_0035/handShake_0035_12.jpg,0,handShake
7,OF_train/handShake/handShake_0035/handShake_0035_4.jpg,0,handShake
8,OF_train/handShake/handShake_0035/handShake_0035_6.jpg,0,handShake
9,OF_train/handShake/handShake_0035/handShake_0035_3.jpg,0,handShake
10,OF_train/handShake/handShake_0035/handShake_0035_11.jpg,0,handShake
11,OF_train/handShake/handShake_0035/handShake_0035_15.jpg,0,handShake
12,OF_train/handShake/handShake_0035/handShake_0035_9.jpg,0,handShake
13,OF_train/handShake/handShake_0035/handShake_0035_1.jpg,0,handShake
14,OF_train/handShake/handShake_0035/handShake_0035_2.jpg,0,handShake
15,OF_train/handShake/handShake_0035/handShake_0035_14.jpg,0,handShake
