,FileName,Label,ClassName
0,OF_train/hug/hug_0038/hug_0038_2.jpg,2,hug
1,OF_train/hug/hug_0038/hug_0038_11.jpg,2,hug
2,OF_train/hug/hug_0038/hug_0038_7.jpg,2,hug
3,OF_train/hug/hug_0038/hug_0038_4.jpg,2,hug
4,OF_train/hug/hug_0038/hug_0038_0.jpg,2,hug
5,OF_train/hug/hug_0038/hug_0038_8.jpg,2,hug
6,OF_train/hug/hug_0038/hug_0038_10.jpg,2,hug
7,OF_train/hug/hug_0038/hug_0038_1.jpg,2,hug
8,OF_train/hug/hug_0038/hug_0038_13.jpg,2,hug
9,OF_train/hug/hug_0038/hug_0038_3.jpg,2,hug
10,OF_train/hug/hug_0038/hug_0038_12.jpg,2,hug
11,OF_train/hug/hug_0038/hug_0038_15.jpg,2,hug
12,OF_train/hug/hug_0038/hug_0038_5.jpg,2,hug
13,OF_train/hug/hug_0038/hug_0038_6.jpg,2,hug
14,OF_train/hug/hug_0038/hug_0038_14.jpg,2,hug
15,OF_train/hug/hug_0038/hug_0038_9.jpg,2,hug
