,FileName,Label,ClassName
0,OF_train/highFive/highFive_0014/highFive_0014_14.jpg,1,highFive
1,OF_train/highFive/highFive_0014/highFive_0014_13.jpg,1,highFive
2,OF_train/highFive/highFive_0014/highFive_0014_9.jpg,1,highFive
3,OF_train/highFive/highFive_0014/highFive_0014_2.jpg,1,highFive
4,OF_train/highFive/highFive_0014/highFive_0014_15.jpg,1,highFive
5,OF_train/highFive/highFive_0014/highFive_0014_11.jpg,1,highFive
6,OF_train/highFive/highFive_0014/highFive_0014_5.jpg,1,highFive
7,OF_train/highFive/highFive_0014/highFive_0014_1.jpg,1,highFive
8,OF_train/highFive/highFive_0014/highFive_0014_4.jpg,1,highFive
9,OF_train/highFive/highFive_0014/highFive_0014_12.jpg,1,highFive
10,OF_train/highFive/highFive_0014/highFive_0014_8.jpg,1,highFive
11,OF_train/highFive/highFive_0014/highFive_0014_0.jpg,1,highFive
12,OF_train/highFive/highFive_0014/highFive_0014_3.jpg,1,highFive
13,OF_train/highFive/highFive_0014/highFive_0014_7.jpg,1,highFive
14,OF_train/highFive/highFive_0014/highFive_0014_6.jpg,1,highFive
15,OF_train/highFive/highFive_0014/highFive_0014_10.jpg,1,highFive
