,FileName,Label,ClassName
0,OF_train/handShake/handShake_0037/handShake_0037_11.jpg,0,handShake
1,OF_train/handShake/handShake_0037/handShake_0037_4.jpg,0,handShake
2,OF_train/handShake/handShake_0037/handShake_0037_3.jpg,0,handShake
3,OF_train/handShake/handShake_0037/handShake_0037_0.jpg,0,handShake
4,OF_train/handShake/handShake_0037/handShake_0037_10.jpg,0,handShake
5,OF_train/handShake/handShake_0037/handShake_0037_14.jpg,0,handShake
6,OF_train/handShake/handShake_0037/handShake_0037_6.jpg,0,handShake
7,OF_train/handShake/handShake_0037/handShake_0037_7.jpg,0,handShake
8,OF_train/handShake/handShake_0037/handShake_0037_1.jpg,0,handShake
9,OF_train/handShake/handShake_0037/handShake_0037_15.jpg,0,handShake
10,OF_train/handShake/handShake_0037/handShake_0037_8.jpg,0,handShake
11,OF_train/handShake/handShake_0037/handShake_0037_5.jpg,0,handShake
12,OF_train/handShake/handShake_0037/handShake_0037_13.jpg,0,handShake
13,OF_train/handShake/handShake_0037/handShake_0037_12.jpg,0,handShake
14,OF_train/handShake/handShake_0037/handShake_0037_9.jpg,0,handShake
15,OF_train/handShake/handShake_0037/handShake_0037_2.jpg,0,handShake
